src,sep,dst,inframes,inbytes,outframes,outbytes,totalframes,totalbytes,relstart,duration
207.191.169.148,<->,136.25.188.45,0,0,2,112,2,112,0.759493000,0.0019
6.145.151.200,<->,0.195.210.44,0,0,2,143,2,143,0.759118000,0.1619
215.158.239.97,<->,199.20.30.244,2,149,0,0,2,149,0.758688000,0.0020
194.237.35.160,<->,136.25.188.225,0,0,2,143,2,143,0.758631000,0.0016
229.59.207.106,<->,50.224.80.64,0,0,2,100,2,100,0.758206000,0.0520
231.143.66.34,<->,136.25.188.225,0,0,2,658,2,658,0.758129000,0.4297
196.202.62.38,<->,8.182.227.180,0,0,2,602,2,602,0.757781000,0.2878
111.150.207.168,<->,99.74.87.225,0,0,2,156,2,156,0.756899000,0.0650
220.80.162.195,<->,8.55.216.92,2,197,0,0,2,197,0.756222000,0.0000
136.25.189.13,<->,133.146.0.170,2,1349,0,0,2,1349,0.755558000,0.0241
232.88.132.205,<->,8.220.188.43,0,0,2,643,2,643,0.754428000,0.1580
145.19.5.174,<->,53.229.128.45,2,112,0,0,2,112,0.753765000,0.0002
215.158.239.58,<->,196.105.36.152,2,284,0,0,2,284,0.753140000,0.2804
231.143.36.229,<->,136.25.188.46,0,0,2,149,2,149,0.752647000,0.0001
142.239.121.92,<->,133.178.226.18,0,0,2,1125,2,1125,0.752525000,0.4511
210.220.219.182,<->,192.179.63.29,2,373,0,0,2,373,0.750668000,0.0015
192.64.221.19,<->,106.176.179.39,2,1529,0,0,2,1529,0.750480000,0.0000
6.145.166.164,<->,0.195.210.44,0,0,2,143,2,143,0.750358000,0.1231
215.158.239.59,<->,199.20.5.35,2,149,0,0,2,149,0.750056000,0.0001
109.222.251.50,<->,8.37.249.230,2,184,0,0,2,184,0.749938000,0.5091
215.158.238.80,<->,113.23.104.203,2,149,0,0,2,149,0.749818000,0.0001
95.244.118.4,<->,8.252.222.36,0,0,2,137,2,137,0.749697000,0.0016
220.20.200.96,<->,131.45.239.178,2,678,0,0,2,678,0.748698000,0.8277
136.25.189.90,<->,96.156.169.254,2,1557,0,0,2,1557,0.748306000,0.1971
142.167.140.224,<->,136.25.188.55,0,0,2,136,2,136,0.748177000,0.9998
210.229.230.18,<->,100.202.111.157,2,118,0,0,2,118,0.747232000,0.2521
147.58.211.46,<->,8.252.221.214,0,0,2,112,2,112,0.747038000,0.1564
231.140.32.67,<->,136.25.188.252,0,0,2,100,2,100,0.747004000,0.2323
215.158.61.211,<->,99.74.27.172,0,0,2,391,2,391,0.746927000,0.0006
215.158.238.51,<->,129.222.36.77,2,112,0,0,2,112,0.746426000,0.0212
215.158.239.78,<->,196.90.0.243,2,149,0,0,2,149,0.746315000,0.0000
215.158.239.113,<->,129.222.36.65,2,112,0,0,2,112,0.745757000,0.0192
92.162.253.34,<->,92.27.68.141,2,100,0,0,2,100,0.745123000,0.0196
148.217.121.180,<->,136.25.189.12,0,0,2,1253,2,1253,0.745054000,0.1599
215.158.239.84,<->,199.20.29.101,2,434,0,0,2,434,0.744657000,0.0200
142.252.248.146,<->,136.25.188.179,0,0,2,112,2,112,0.744580000,0.1203
215.158.58.140,<->,99.74.27.166,0,0,2,617,2,617,0.743263000,0.0355
109.1.21.151,<->,8.55.135.127,2,125,0,0,2,125,0.743116000,0.0000
215.158.238.108,<->,100.224.166.161,2,562,0,0,2,562,0.743004000,0.0262
247.136.248.75,<->,122.252.125.129,2,106,0,0,2,106,0.740059000,0.5491
207.58.163.112,<->,136.25.188.173,0,0,2,100,2,100,0.740058000,0.0276
53.149.38.189,<->,8.228.215.41,0,0,2,163,2,163,0.740019000,0.9591
8.52.182.119,<->,8.3.252.131,2,100,0,0,2,100,0.739731000,0.0362
215.158.238.32,<->,118.20.101.16,2,1301,0,0,2,1301,0.739476000,0.6050
215.158.239.56,<->,199.106.246.187,2,112,0,0,2,112,0.739425000,0.5168
131.72.58.79,<->,8.52.139.48,0,0,2,106,2,106,0.738044000,0.3475
142.236.142.220,<->,136.25.188.209,0,0,2,100,2,100,0.737974000,0.6983
144.64.136.129,<->,136.116.9.75,2,100,0,0,2,100,0.735753000,1.0594
56.9.159.83,<->,8.182.251.218,0,0,2,758,2,758,0.735511000,0.0800
215.158.238.56,<->,126.219.196.105,2,1349,0,0,2,1349,0.733825000,0.1247
220.55.140.187,<->,92.27.234.26,0,0,2,153,2,153,0.733527000,0.0588
142.248.247.189,<->,136.25.188.222,0,0,2,100,2,100,0.732750000,0.2369
255.133.225.201,<->,255.133.225.23,0,0,2,128,2,128,0.732221000,0.6649
104.213.111.229,<->,50.224.76.234,0,0,2,112,2,112,0.732006000,0.0049
215.158.238.96,<->,159.23.130.167,2,1237,0,0,2,1237,0.731859000,0.0483
141.199.76.223,<->,136.25.189.81,0,0,2,1269,2,1269,0.730129000,0.2197
215.158.239.87,<->,149.184.89.88,2,1397,0,0,2,1397,0.729128000,0.1745
133.178.227.40,<->,112.235.95.68,2,1476,0,0,2,1476,0.729109000,0.1069
195.55.27.178,<->,136.25.188.174,0,0,2,149,2,149,0.728963000,0.0079
129.187.1.149,<->,100.182.186.91,0,0,2,100,2,100,0.728461000,0.1223
204.184.197.122,<->,136.25.188.176,0,0,2,338,2,338,0.728029000,0.2511
222.79.83.198,<->,210.229.230.22,0,0,2,118,2,118,0.728014000,0.2431
215.158.239.79,<->,201.211.113.180,2,1301,0,0,2,1301,0.727784000,0.3893
133.178.227.251,<->,29.214.74.136,2,1189,0,0,2,1189,0.727630000,0.1148
92.27.219.193,<->,33.57.78.66,2,100,0,0,2,100,0.726602000,0.6398
247.118.150.119,<->,8.182.228.163,0,0,2,593,2,593,0.726407000,0.0400
111.146.140.132,<->,17.61.177.228,2,814,0,0,2,814,0.726191000,0.0500
192.64.64.176,<->,112.208.20.194,2,100,0,0,2,100,0.725577000,0.0000
215.158.239.97,<->,143.20.9.17,2,100,0,0,2,100,0.725435000,0.1375
207.58.246.46,<->,136.25.188.54,0,0,2,143,2,143,0.724632000,0.0036
53.161.235.49,<->,48.53.35.88,0,0,2,106,2,106,0.724614000,0.9994
215.158.239.56,<->,196.90.83.92,2,149,0,0,2,149,0.724401000,0.0801
199.121.54.19,<->,136.25.188.253,0,0,2,100,2,100,0.723513000,0.1856
215.158.239.92,<->,196.90.83.92,2,149,0,0,2,149,0.722274000,0.0600
210.156.111.217,<->,200.164.14.129,2,446,0,0,2,446,0.721953000,0.0008
210.236.82.159,<->,8.183.25.25,0,0,2,112,2,112,0.721758000,0.0215
215.158.239.97,<->,195.70.3.141,2,143,0,0,2,143,0.721610000,0.0030
215.158.238.80,<->,113.23.104.246,2,149,0,0,2,149,0.721377000,0.0000
128.141.71.147,<->,8.31.37.162,0,0,2,106,2,106,0.721088000,0.2883
215.158.239.50,<->,143.91.194.153,2,112,0,0,2,112,0.720651000,1.2007
53.148.153.145,<->,8.52.222.253,0,0,2,149,2,149,0.720593000,0.0000
215.158.140.92,<->,201.211.113.32,2,1501,0,0,2,1501,0.720472000,0.6743
215.158.238.107,<->,192.229.40.54,2,1237,0,0,2,1237,0.719448000,0.4643
199.52.68.236,<->,136.25.188.198,0,0,2,100,2,100,0.718658000,0.0019
144.74.36.1,<->,8.182.226.78,0,0,2,100,2,100,0.718002000,0.4207
215.158.239.92,<->,199.20.6.166,2,149,0,0,2,149,0.717868000,0.0001
222.254.247.163,<->,210.220.219.178,0,0,2,517,2,517,0.717529000,0.0056
207.62.89.133,<->,136.25.188.174,0,0,2,952,2,952,0.715918000,0.0021
206.243.192.207,<->,92.162.253.203,0,0,2,100,2,100,0.715728000,0.1654
136.25.189.29,<->,61.35.124.165,2,1333,0,0,2,1333,0.715323000,0.2276
126.198.149.124,<->,99.75.118.25,0,0,2,391,2,391,0.714952000,0.1372
133.178.227.19,<->,80.47.152.245,2,1253,0,0,2,1253,0.713800000,0.1389
111.150.187.222,<->,8.252.223.176,0,0,2,1105,2,1105,0.713521000,0.2466
222.16.245.21,<->,192.64.228.248,0,0,2,112,2,112,0.712250000,0.0000
109.119.182.189,<->,89.216.125.35,0,0,2,112,2,112,0.710830000,0.0000
196.115.133.150,<->,136.25.189.2,0,0,2,1381,2,1381,0.709616000,0.1782
215.158.239.87,<->,29.211.93.22,2,1429,0,0,2,1429,0.709474000,0.1340
215.158.239.69,<->,196.106.47.167,2,709,0,0,2,709,0.709400000,0.3000
207.57.129.65,<->,136.25.188.46,0,0,2,135,2,135,0.708990000,0.3955
133.96.32.14,<->,8.182.244.19,0,0,2,112,2,112,0.708869000,0.0240
195.41.235.212,<->,136.25.188.222,0,0,2,100,2,100,0.707986000,0.5510
133.178.227.43,<->,8.219.187.246,2,1362,0,0,2,1362,0.707588000,0.0493
145.16.103.60,<->,8.35.106.57,2,147,0,0,2,147,0.707496000,0.0000
235.253.220.214,<->,133.178.227.2,0,0,2,1244,2,1244,0.706130000,0.1971
195.14.13.180,<->,136.25.188.177,0,0,2,340,2,340,0.705786000,0.1503
205.210.174.212,<->,80.40.44.132,0,0,2,746,2,746,0.705393000,1.0276
66.63.190.126,<->,8.252.221.197,0,0,2,100,2,100,0.705142000,0.1640
220.55.122.79,<->,27.11.34.178,2,318,0,0,2,318,0.705067000,0.1821
204.56.105.239,<->,136.25.188.220,0,0,2,296,2,296,0.704837000,0.0192
132.220.100.51,<->,8.53.4.76,0,0,2,100,2,100,0.703605000,0.0953
156.165.37.73,<->,136.25.189.13,0,0,2,1333,2,1333,0.703589000,0.2248
210.229.230.18,<->,101.193.94.205,2,118,0,0,2,118,0.703446000,0.3216
142.207.52.165,<->,136.25.188.55,0,0,2,100,2,100,0.703431000,0.3321
215.158.239.87,<->,195.54.56.77,2,112,0,0,2,112,0.703295000,0.3058
215.158.239.78,<->,143.91.230.145,2,100,0,0,2,100,0.702164000,0.0000
195.55.61.39,<->,136.25.188.239,0,0,2,100,2,100,0.701727000,0.0029
220.16.80.153,<->,8.182.248.147,0,0,2,100,2,100,0.701724000,1.1811
215.158.140.230,<->,132.208.78.60,2,100,0,0,2,100,0.701659000,0.0903
215.158.239.51,<->,207.60.106.243,2,100,0,0,2,100,0.701599000,0.0034
199.90.8.21,<->,8.182.226.42,0,0,2,112,2,112,0.700772000,0.0000
199.52.224.164,<->,136.25.188.45,0,0,2,100,2,100,0.700597000,0.0025
207.51.235.225,<->,0.195.210.46,0,0,2,100,2,100,0.698751000,0.0000
215.158.61.242,<->,8.176.8.195,0,0,2,455,2,455,0.697836000,0.1105
133.178.227.16,<->,8.50.170.201,2,1317,0,0,2,1317,0.697208000,0.0946
136.25.189.80,<->,33.209.219.75,2,1429,0,0,2,1429,0.696903000,0.2453
111.147.129.118,<->,53.214.239.188,2,838,0,0,2,838,0.696708000,0.9054
231.143.109.135,<->,136.25.188.45,0,0,2,100,2,100,0.696677000,0.0999
6.145.171.243,<->,0.195.210.44,0,0,2,149,2,149,0.696597000,0.1099
215.158.239.96,<->,142.255.143.151,2,137,0,0,2,137,0.696597000,0.0017
196.200.227.12,<->,8.252.222.185,0,0,2,143,2,143,0.696578000,0.0000
8.222.49.230,<->,6.73.247.24,0,0,2,1621,2,1621,0.696577000,0.0000
215.158.239.58,<->,199.20.29.150,2,963,0,0,2,963,0.695684000,0.0800
136.25.189.136,<->,111.151.142.168,2,124,0,0,2,124,0.695654000,0.0337
136.25.188.177,<->,30.73.135.115,2,149,0,0,2,149,0.695568000,0.0099
142.249.59.202,<->,136.25.188.54,0,0,2,135,2,135,0.695423000,0.3872
197.161.164.190,<->,136.25.188.253,0,0,2,112,2,112,0.695296000,0.0067
215.158.238.45,<->,119.196.23.9,2,1269,0,0,2,1269,0.694467000,0.1235
136.177.72.3,<->,92.162.253.74,0,0,2,825,2,825,0.694441000,0.0429
246.253.157.59,<->,119.231.232.223,2,100,0,0,2,100,0.693952000,0.0967
215.158.238.81,<->,192.204.170.244,2,1349,0,0,2,1349,0.693669000,0.2973
215.158.239.69,<->,199.20.30.232,2,136,0,0,2,136,0.693428000,0.3349
221.102.143.189,<->,192.65.116.41,0,0,2,197,2,197,0.693248000,0.0000
133.178.226.177,<->,53.176.63.198,2,746,0,0,2,746,0.693110000,0.2345
215.158.238.223,<->,97.243.113.40,2,1130,0,0,2,1130,0.692570000,0.0792
215.158.238.220,<->,48.129.133.53,2,1037,0,0,2,1037,0.690074000,0.1638
136.25.189.34,<->,96.156.169.195,2,1541,0,0,2,1541,0.688801000,0.5887
142.240.42.99,<->,136.25.188.227,0,0,2,100,2,100,0.688746000,0.2092
215.158.140.27,<->,59.158.134.20,2,120,0,0,2,120,0.688568000,0.2708
58.59.89.41,<->,8.252.221.222,0,0,2,112,2,112,0.687988000,0.2029
215.158.238.133,<->,29.213.219.103,2,112,0,0,2,112,0.687346000,0.0003
202.33.19.155,<->,136.25.188.236,0,0,2,149,2,149,0.687214000,0.0001
144.64.139.154,<->,84.214.213.10,2,1426,0,0,2,1426,0.687016000,0.0000
215.158.238.53,<->,8.246.253.81,2,1413,0,0,2,1413,0.686943000,0.1294
194.216.205.175,<->,136.25.188.178,0,0,2,197,2,197,0.686774000,0.0000
98.158.84.242,<->,8.182.226.78,0,0,2,100,2,100,0.686086000,0.0816
194.233.138.139,<->,136.25.188.53,0,0,2,152,2,152,0.685892000,0.4000
109.222.251.106,<->,8.232.109.189,2,324,0,0,2,324,0.685698000,0.1170
95.245.146.158,<->,8.252.222.77,0,0,2,112,2,112,0.684954000,0.0011
195.70.17.138,<->,136.25.188.177,0,0,2,100,2,100,0.684943000,0.0015
215.158.239.218,<->,145.234.121.50,2,574,0,0,2,574,0.684501000,0.0026
133.178.227.79,<->,126.219.194.55,2,1119,0,0,2,1119,0.684005000,0.2479
133.178.227.79,<->,8.222.6.193,2,112,0,0,2,112,0.683518000,0.0248
199.52.217.25,<->,136.25.188.177,0,0,2,112,2,112,0.682769000,0.0028
139.253.175.86,<->,101.70.110.59,0,0,2,723,2,723,0.680667000,0.0038
136.18.189.67,<->,8.182.136.57,0,0,2,1380,2,1380,0.680014000,0.3321
215.158.195.4,<->,111.151.142.130,2,112,0,0,2,112,0.679473000,0.0000
193.64.187.35,<->,98.236.223.238,0,0,2,215,2,215,0.679333000,0.1614
215.158.49.77,<->,136.116.28.232,0,0,2,595,2,595,0.678786000,0.1417
106.168.190.66,<->,101.126.191.241,0,0,2,165,2,165,0.678370000,0.3141
215.158.140.27,<->,201.47.124.151,2,120,0,0,2,120,0.678231000,0.2594
199.71.219.229,<->,136.25.188.252,0,0,2,100,2,100,0.678052000,0.4054
54.92.112.204,<->,48.52.81.82,0,0,2,100,2,100,0.677394000,0.7793
159.137.152.190,<->,133.178.226.214,0,0,2,390,2,390,0.676979000,0.0203
215.158.239.95,<->,143.134.191.112,2,149,0,0,2,149,0.672773000,0.0298
215.158.239.94,<->,196.115.133.150,2,1445,0,0,2,1445,0.672220000,0.1570
215.158.238.91,<->,56.19.241.59,2,320,0,0,2,320,0.670788000,0.4255
215.158.239.76,<->,143.91.230.145,2,100,0,0,2,100,0.670305000,0.0000
195.55.137.172,<->,136.25.188.254,0,0,2,112,2,112,0.669763000,0.0084
144.85.170.208,<->,91.69.181.15,2,112,0,0,2,112,0.669614000,0.0197
98.128.226.115,<->,8.55.224.156,2,197,0,0,2,197,0.669338000,0.0000
195.40.28.13,<->,136.25.188.209,0,0,2,106,2,106,0.669295000,0.1584
136.25.188.179,<->,8.249.253.149,2,1285,0,0,2,1285,0.668536000,0.4094
215.158.239.93,<->,199.63.178.200,2,1285,0,0,2,1285,0.667938000,0.1392
197.125.118.14,<->,133.178.227.16,0,0,2,1198,2,1198,0.667831000,0.0923
215.158.140.27,<->,57.9.192.236,2,120,0,0,2,120,0.667490000,0.2290
215.158.239.57,<->,195.4.4.181,2,100,0,0,2,100,0.666386000,0.6058
132.216.20.184,<->,80.40.43.127,0,0,2,181,2,181,0.665792000,0.0000
132.133.159.10,<->,8.182.244.237,0,0,2,100,2,100,0.665364000,0.0002
215.158.239.58,<->,207.59.4.117,2,849,0,0,2,849,0.662710000,1.3315
215.158.239.50,<->,199.20.30.27,2,112,0,0,2,112,0.662456000,0.0000
215.158.238.66,<->,33.209.219.55,2,1333,0,0,2,1333,0.662191000,0.1450
129.16.253.232,<->,100.182.137.123,0,0,2,1166,2,1166,0.661506000,0.0536
133.178.226.30,<->,121.20.63.196,2,1205,0,0,2,1205,0.660458000,0.1357
215.158.239.94,<->,199.20.29.153,2,688,0,0,2,688,0.659966000,0.2022
29.214.108.240,<->,8.252.223.141,0,0,2,1159,2,1159,0.658137000,0.4152
136.25.189.196,<->,129.222.36.164,2,112,0,0,2,112,0.658062000,0.0192
215.158.239.94,<->,207.166.75.195,2,688,0,0,2,688,0.657890000,0.7965
215.158.239.58,<->,204.0.191.172,2,106,0,0,2,106,0.657103000,0.1200
215.158.239.245,<->,111.150.207.167,2,156,0,0,2,156,0.657040000,1.1303
215.158.239.57,<->,195.6.27.168,2,100,0,0,2,100,0.656789000,0.0587
220.204.42.141,<->,136.25.188.252,0,0,2,100,2,100,0.655565000,0.0000
6.145.167.149,<->,0.195.210.44,0,0,2,165,2,165,0.655497000,0.0976
96.236.7.59,<->,8.52.186.161,0,0,2,100,2,100,0.655002000,0.0000
204.200.34.12,<->,136.25.188.163,0,0,2,149,2,149,0.653961000,0.0481
199.83.222.225,<->,136.25.188.173,0,0,2,100,2,100,0.653768000,0.0039
220.55.173.147,<->,27.202.117.216,2,100,0,0,2,100,0.653389000,1.0000
199.52.85.152,<->,136.25.188.46,0,0,2,100,2,100,0.653356000,0.0488
220.20.200.69,<->,53.231.26.246,2,100,0,0,2,100,0.651769000,0.1673
215.158.28.178,<->,111.27.225.31,2,100,0,0,2,100,0.650864000,0.0000
132.249.142.223,<->,8.52.169.61,0,0,2,767,2,767,0.649818000,0.2702
137.69.184.109,<->,8.182.244.237,0,0,2,100,2,100,0.649652000,1.1433
133.178.227.40,<->,126.219.102.9,2,1100,0,0,2,1100,0.649175000,0.3070
17.26.173.37,<->,8.220.178.203,0,0,2,100,2,100,0.649009000,0.0260
56.9.244.173,<->,8.182.241.53,0,0,2,149,2,149,0.648726000,0.0002
139.163.121.135,<->,97.68.91.46,2,112,0,0,2,112,0.648580000,0.0003
215.158.239.99,<->,199.20.31.108,2,1141,0,0,2,1141,0.648253000,0.8801
215.158.239.95,<->,196.91.112.113,2,136,0,0,2,136,0.648129000,0.0599
196.89.74.120,<->,136.25.188.163,0,0,2,149,2,149,0.647893000,0.0023
206.176.132.3,<->,80.38.41.203,0,0,2,100,2,100,0.647698000,0.0000
215.158.238.176,<->,106.188.251.41,2,149,0,0,2,149,0.646849000,0.0000
210.229.230.18,<->,100.155.201.187,2,118,0,0,2,118,0.646442000,0.2480
215.158.239.78,<->,196.104.78.23,2,1713,0,0,2,1713,0.646130000,0.4602
215.158.140.216,<->,91.42.195.239,2,112,0,0,2,112,0.645438000,0.0261
215.158.238.251,<->,4.7.157.72,2,1194,0,0,2,1194,0.645027000,0.2913
215.158.238.53,<->,131.144.116.55,2,1413,0,0,2,1413,0.642576000,0.1813
249.101.211.0,<->,53.93.228.116,2,112,0,0,2,112,0.641964000,0.9582
215.158.238.107,<->,106.188.252.217,2,1445,0,0,2,1445,0.641611000,0.1041
136.25.189.202,<->,129.222.39.127,2,112,0,0,2,112,0.640700000,0.0192
195.5.62.123,<->,136.25.188.54,0,0,2,135,2,135,0.640539000,0.3323
196.247.165.73,<->,136.25.188.254,0,0,2,136,2,136,0.640462000,1.0678
136.25.189.57,<->,96.156.169.254,2,1130,0,0,2,1130,0.639358000,0.3197
192.64.209.247,<->,27.167.166.227,2,1562,0,0,2,1562,0.637422000,0.5003
129.225.134.75,<->,129.225.132.224,0,0,2,967,2,967,0.637090000,0.0571
136.25.189.90,<->,56.161.218.60,2,1477,0,0,2,1477,0.636901000,0.0633
111.147.115.147,<->,53.148.134.85,2,761,0,0,2,761,0.636483000,0.0010
231.143.148.221,<->,136.25.188.53,0,0,2,741,2,741,0.635741000,0.6401
222.244.24.215,<->,215.158.239.57,0,0,2,1269,2,1269,0.635525000,0.0256
220.20.200.94,<->,89.153.100.60,2,106,0,0,2,106,0.635270000,0.0184
215.158.239.113,<->,129.222.36.33,2,112,0,0,2,112,0.634336000,0.0211
136.25.188.179,<->,99.141.104.180,2,135,0,0,2,135,0.633765000,0.0385
215.158.239.18,<->,80.47.111.182,2,1106,0,0,2,1106,0.633640000,0.2149
17.6.195.239,<->,8.220.177.81,0,0,2,549,2,549,0.632464000,0.2714
224.93.21.36,<->,8.52.222.23,0,0,2,100,2,100,0.632091000,0.0220
92.27.26.238,<->,27.202.117.216,2,100,0,0,2,100,0.631537000,1.0002
215.158.239.69,<->,148.55.210.216,2,1285,0,0,2,1285,0.630907000,0.2091
215.158.238.198,<->,8.222.2.54,2,1254,0,0,2,1254,0.630097000,0.1022
142.190.179.109,<->,136.25.188.252,0,0,2,106,2,106,0.629375000,0.8175
133.178.226.28,<->,133.73.194.11,2,1205,0,0,2,1205,0.628953000,0.0298
221.102.143.189,<->,192.64.125.25,0,0,2,184,2,184,0.628400000,0.0021
204.200.48.116,<->,136.25.188.178,0,0,2,151,2,151,0.628356000,0.4875
207.172.46.151,<->,136.25.188.174,0,0,2,1204,2,1204,0.628070000,0.8795
215.158.239.30,<->,100.166.21.52,2,112,0,0,2,112,0.628000000,0.0575
220.55.169.27,<->,27.202.117.216,2,100,0,0,2,100,0.627963000,1.0001
203.120.5.84,<->,80.38.36.144,0,0,2,167,2,167,0.627837000,0.9424
146.249.227.87,<->,8.252.221.223,0,0,2,112,2,112,0.627769000,0.1998
215.158.239.92,<->,199.20.30.119,2,149,0,0,2,149,0.627746000,0.0000
142.190.126.17,<->,136.25.188.160,0,0,2,100,2,100,0.627396000,0.1830
136.25.189.57,<->,120.155.8.111,2,1237,0,0,2,1237,0.627164000,0.5727
143.232.93.56,<->,8.20.87.179,0,0,2,1069,2,1069,0.627150000,1.0851
215.158.238.141,<->,148.56.229.108,2,1125,0,0,2,1125,0.626462000,0.1384
98.236.90.77,<->,53.190.238.197,2,112,0,0,2,112,0.625759000,1.0200
215.158.140.228,<->,83.231.251.124,2,100,0,0,2,100,0.625580000,0.0503
136.18.58.122,<->,8.182.235.164,0,0,2,376,2,376,0.625523000,0.1010
246.253.253.208,<->,196.21.24.47,2,162,0,0,2,162,0.624980000,0.6601
144.87.238.89,<->,8.252.223.193,0,0,2,582,2,582,0.624653000,0.5368
215.158.238.73,<->,29.211.228.42,2,1189,0,0,2,1189,0.624060000,0.1374
215.158.238.149,<->,122.159.245.165,2,1317,0,0,2,1317,0.622535000,0.1431
207.58.180.32,<->,136.25.188.225,0,0,2,135,2,135,0.622227000,0.2338
196.112.119.95,<->,0.195.210.44,0,0,2,149,2,149,0.621961000,0.2573
215.158.239.113,<->,129.222.39.114,2,112,0,0,2,112,0.621477000,0.0189
220.20.200.123,<->,210.60.25.92,2,100,0,0,2,100,0.621166000,0.0912
143.42.236.181,<->,136.25.188.241,0,0,2,100,2,100,0.620049000,0.1663
220.55.106.26,<->,148.91.130.202,2,100,0,0,2,100,0.619867000,0.1991
136.25.189.14,<->,113.92.151.92,2,1461,0,0,2,1461,0.619612000,0.1593
139.193.141.209,<->,92.70.153.19,2,586,0,0,2,586,0.618754000,0.0569
136.25.189.46,<->,112.220.198.95,2,1253,0,0,2,1253,0.616010000,0.1641
141.15.18.19,<->,111.147.79.227,0,0,2,100,2,100,0.615487000,0.0000
204.63.54.20,<->,136.25.188.197,0,0,2,112,2,112,0.615327000,0.0002
215.158.239.58,<->,196.95.63.215,2,112,0,0,2,112,0.613097000,0.1995
207.4.95.36,<->,8.220.178.73,0,0,2,100,2,100,0.612876000,0.0000
207.4.95.36,<->,8.52.187.74,0,0,2,100,2,100,0.612667000,0.1409
215.158.239.76,<->,199.106.245.8,2,658,0,0,2,658,0.611995000,0.8812
235.42.34.34,<->,136.25.188.252,0,0,2,1365,2,1365,0.611426000,0.1398
91.248.126.109,<->,8.252.222.45,0,0,2,1541,2,1541,0.611382000,0.1618
215.158.239.76,<->,207.16.32.235,2,149,0,0,2,149,0.611204000,0.0200
215.158.239.95,<->,207.188.25.110,2,112,0,0,2,112,0.611170000,0.0206
204.186.4.18,<->,136.25.188.45,0,0,2,112,2,112,0.610996000,0.9198
207.4.95.36,<->,8.52.180.22,0,0,2,100,2,100,0.610967000,0.0000
199.11.106.188,<->,111.181.118.27,0,0,2,100,2,100,0.610398000,0.2198
48.17.37.157,<->,8.252.221.197,0,0,2,112,2,112,0.610377000,0.1557
137.47.204.97,<->,8.220.188.50,0,0,2,949,2,949,0.610354000,0.0213
215.158.239.205,<->,109.126.137.212,2,797,0,0,2,797,0.610231000,0.0021
142.244.64.7,<->,136.25.188.52,0,0,2,100,2,100,0.609995000,0.0022
210.229.230.19,<->,97.208.112.127,2,118,0,0,2,118,0.609920000,0.2516
111.151.106.254,<->,97.126.31.86,0,0,2,112,2,112,0.609702000,0.0000
194.237.96.103,<->,136.25.188.46,0,0,2,149,2,149,0.609225000,0.0329
199.80.37.144,<->,136.25.188.174,0,0,2,143,2,143,0.608621000,0.0010
136.25.188.223,<->,122.159.245.157,2,149,0,0,2,149,0.608058000,0.0001
100.108.68.20,<->,8.52.187.176,0,0,2,752,2,752,0.606844000,0.0597
215.158.239.59,<->,142.204.2.84,2,1285,0,0,2,1285,0.606111000,0.1720
141.20.135.250,<->,97.126.104.141,0,0,2,100,2,100,0.605437000,0.2796
195.54.94.157,<->,136.25.188.46,0,0,2,220,2,220,0.604460000,1.3804
210.229.230.19,<->,97.245.247.173,2,118,0,0,2,118,0.604109000,0.2656
136.25.189.16,<->,113.143.223.204,2,1285,0,0,2,1285,0.604058000,0.1440
92.27.194.117,<->,40.220.45.84,2,100,0,0,2,100,0.603160000,0.0016
204.186.4.18,<->,136.25.188.253,0,0,2,112,2,112,0.602088000,0.8995
195.71.154.29,<->,136.25.188.243,0,0,2,100,2,100,0.601347000,0.0017
129.78.116.178,<->,76.100.65.212,2,100,0,0,2,100,0.600712000,0.2473
215.158.238.196,<->,8.222.6.193,2,1121,0,0,2,1121,0.600670000,0.0361
215.158.61.145,<->,136.25.189.196,0,0,2,456,2,456,0.600378000,0.1745
215.158.239.95,<->,195.54.42.181,2,100,0,0,2,100,0.598923000,0.1254
57.133.195.242,<->,8.20.87.175,0,0,2,100,2,100,0.598816000,1.0000
125.10.47.171,<->,80.40.24.45,0,0,2,1258,2,1258,0.597787000,0.0105
215.158.238.81,<->,131.144.113.181,2,1109,0,0,2,1109,0.597652000,0.2010
215.158.238.96,<->,126.219.102.245,2,1157,0,0,2,1157,0.597629000,0.9831
133.178.227.16,<->,69.150.168.254,2,1301,0,0,2,1301,0.597257000,0.2610
215.158.239.86,<->,143.128.151.156,2,112,0,0,2,112,0.597218000,0.9414
207.178.147.200,<->,139.193.141.209,0,0,2,595,2,595,0.595202000,0.3967
199.15.129.188,<->,136.25.188.196,0,0,2,150,2,150,0.594156000,0.1803
142.208.41.60,<->,136.25.188.46,0,0,2,611,2,611,0.594119000,0.0178
143.134.194.117,<->,136.25.188.220,0,0,2,100,2,100,0.594053000,0.3318
215.158.239.84,<->,199.20.30.122,2,136,0,0,2,136,0.592209000,0.1199
215.158.239.49,<->,195.80.132.108,2,149,0,0,2,149,0.591893000,0.0097
89.155.187.166,<->,35.56.97.26,0,0,2,112,2,112,0.591795000,1.0025
215.158.140.75,<->,192.226.161.99,2,1498,0,0,2,1498,0.591786000,0.3104
143.135.156.251,<->,136.25.188.45,0,0,2,106,2,106,0.591265000,0.6120
220.20.200.91,<->,131.45.239.178,2,576,0,0,2,576,0.589045000,0.0027
120.83.221.8,<->,92.162.252.202,0,0,2,100,2,100,0.589027000,0.1064
