src,<->,dest,in_frames,in_bytes,out_frames,out_bytes,total_frames,total_bytes,rel_start,duration
215.158.239.95,<->,199.106.231.216,3,1229,0,0,3,1229,0.673507000,1.0198
204.61.232.192,<->,136.25.188.253,0,0,3,150,3,150,0.673406000,0.0100
17.70.136.237,<->,8.220.200.173,0,0,3,2072,3,2072,0.672582000,0.2995
215.158.239.192,<->,215.158.61.242,3,3554,0,0,3,3554,0.672254000,0.0004
139.193.141.139,<->,50.25.206.110,3,1834,0,0,3,1834,0.672232000,0.2400
246.253.253.210,<->,136.6.92.157,3,375,0,0,3,375,0.671792000,0.2173
204.61.232.192,<->,136.25.188.241,0,0,3,150,3,150,0.670811000,0.0181
207.61.13.21,<->,136.25.188.178,0,0,3,150,3,150,0.670803000,0.0030
200.175.83.223,<->,53.149.94.186,3,683,0,0,3,683,0.669869000,0.2950
113.188.193.220,<->,8.176.8.105,0,0,3,168,3,168,0.669330000,0.0000
130.37.102.18,<->,39.214.55.177,0,0,3,258,3,258,0.668142000,0.7502
207.59.91.167,<->,136.25.188.239,0,0,3,244,3,244,0.667408000,0.0066
207.57.138.227,<->,136.25.188.163,0,0,3,150,3,150,0.667230000,0.0033
200.174.129.238,<->,6.171.58.242,3,3177,0,0,3,3177,0.666628000,0.9080
215.158.239.87,<->,195.127.164.233,3,376,0,0,3,376,0.665940000,1.2767
92.27.219.131,<->,38.255.125.152,3,156,0,0,3,156,0.664774000,0.5149
136.25.189.202,<->,129.222.39.121,3,221,0,0,3,221,0.664102000,0.0213
136.25.189.30,<->,128.69.139.84,3,1341,0,0,3,1341,0.663524000,0.2006
139.193.141.137,<->,17.41.67.243,3,168,0,0,3,168,0.662943000,0.0299
246.254.97.105,<->,111.151.239.115,3,439,0,0,3,439,0.661263000,0.0350
221.102.56.51,<->,192.67.144.122,0,0,3,498,3,498,0.660869000,0.0339
133.178.227.247,<->,8.191.135.67,3,2125,0,0,3,2125,0.659004000,0.1995
215.158.239.78,<->,195.126.181.14,3,156,0,0,3,156,0.658238000,0.1964
136.25.189.2,<->,72.23.194.234,3,2690,0,0,3,2690,0.657877000,1.1293
145.19.5.174,<->,53.229.128.45,3,176,0,0,3,176,0.657722000,0.0962
215.158.239.99,<->,199.20.5.233,3,204,0,0,3,204,0.656750000,0.1166
109.1.59.53,<->,100.123.121.232,3,1567,0,0,3,1567,0.656733000,0.0113
215.158.239.48,<->,207.188.189.158,3,1260,0,0,3,1260,0.656396000,1.1600
215.158.238.64,<->,112.93.136.89,3,1485,0,0,3,1485,0.656198000,0.1545
144.85.170.254,<->,98.87.146.247,3,168,0,0,3,168,0.655145000,0.0134
192.67.143.198,<->,134.244.248.146,3,156,0,0,3,156,0.654945000,0.7010
204.200.34.12,<->,136.25.188.163,0,0,3,199,3,199,0.653961000,0.2402
91.234.186.104,<->,8.252.221.249,0,0,3,2130,3,2130,0.652574000,0.2875
215.158.238.209,<->,122.251.2.236,3,1168,0,0,3,1168,0.652066000,0.2792
215.158.238.96,<->,42.226.3.118,3,2754,0,0,3,2754,0.651859000,1.2077
229.45.205.24,<->,220.50.226.64,3,798,0,0,3,798,0.650020000,0.4272
133.244.31.123,<->,80.27.154.173,3,307,0,0,3,307,0.649485000,0.1035
136.25.188.46,<->,84.209.172.217,3,156,0,0,3,156,0.648844000,0.5482
56.9.244.173,<->,8.182.241.53,0,0,3,199,3,199,0.648726000,0.0292
204.187.57.196,<->,136.25.188.198,0,0,3,1152,3,1152,0.648386000,0.3445
199.73.44.127,<->,136.25.188.253,0,0,3,244,3,244,0.647399000,0.0071
98.129.127.190,<->,88.8.215.100,3,159,0,0,3,159,0.646548000,0.6135
136.25.188.163,<->,84.209.172.217,3,156,0,0,3,156,0.646222000,0.5456
215.158.239.79,<->,196.94.84.1,3,204,0,0,3,204,0.645939000,0.3578
140.139.153.162,<->,133.54.21.162,0,0,3,4272,3,4272,0.645346000,0.8754
136.25.188.162,<->,48.52.231.159,3,150,0,0,3,150,0.644643000,0.0004
215.158.239.95,<->,207.236.251.89,3,168,0,0,3,168,0.644444000,0.0053
136.25.188.178,<->,29.211.186.212,3,1501,0,0,3,1501,0.644220000,0.1979
136.25.189.59,<->,57.31.64.70,3,1245,0,0,3,1245,0.642926000,0.1032
215.158.61.183,<->,8.176.8.183,0,0,3,1245,3,1245,0.640600000,0.1203
139.193.141.132,<->,110.20.23.94,3,150,0,0,3,150,0.640555000,1.1947
56.114.235.120,<->,8.228.213.135,0,0,3,1196,3,1196,0.640103000,0.0995
133.178.227.70,<->,8.222.6.193,3,1112,0,0,3,1112,0.639902000,0.2063
215.158.23.56,<->,111.150.207.59,3,168,0,0,3,168,0.639450000,0.0001
195.13.4.108,<->,136.25.188.197,0,0,3,1131,3,1131,0.639363000,0.1253
195.42.112.159,<->,136.25.188.53,0,0,3,150,3,150,0.639110000,0.0062
143.88.147.239,<->,136.25.188.198,0,0,3,168,3,168,0.639081000,0.0106
104.54.63.97,<->,80.42.190.120,0,0,3,160,3,160,0.638642000,1.0038
215.158.238.221,<->,192.171.32.145,3,2370,0,0,3,2370,0.638308000,1.1601
204.200.63.242,<->,136.25.188.254,0,0,3,150,3,150,0.638060000,0.0000
215.158.238.66,<->,106.188.252.235,3,1293,0,0,3,1293,0.636934000,0.1212
210.220.219.152,<->,53.249.54.97,3,367,0,0,3,367,0.635864000,0.2060
111.147.75.241,<->,53.244.240.54,3,1837,0,0,3,1837,0.635731000,0.0152
204.187.223.87,<->,136.25.188.55,0,0,3,180,3,180,0.635077000,0.2146
215.158.239.95,<->,199.20.4.177,3,150,0,0,3,150,0.634491000,0.1794
231.142.215.70,<->,215.158.239.51,0,0,3,150,3,150,0.634301000,0.0030
141.15.11.120,<->,97.149.24.218,0,0,3,635,3,635,0.633829000,0.1824
220.55.75.167,<->,33.57.74.181,3,225,0,0,3,225,0.633817000,0.5861
200.174.180.133,<->,53.245.89.21,3,1275,0,0,3,1275,0.633690000,1.3043
133.178.226.38,<->,38.206.2.168,3,1341,0,0,3,1341,0.632541000,0.2627
75.157.196.137,<->,0.195.210.46,0,0,3,1426,3,1426,0.632238000,1.3352
207.57.108.97,<->,136.25.188.176,0,0,3,193,3,193,0.631093000,0.2779
93.48.197.173,<->,89.183.104.239,0,0,3,150,3,150,0.630178000,1.3618
215.158.238.133,<->,131.1.253.248,3,1350,0,0,3,1350,0.628732000,0.1134
114.209.3.97,<->,92.27.219.249,0,0,3,164,3,164,0.627752000,1.2943
195.42.213.87,<->,136.25.188.209,0,0,3,150,3,150,0.627437000,0.0028
207.60.199.109,<->,136.25.188.45,0,0,3,490,3,490,0.626735000,0.3405
107.253.12.221,<->,8.182.139.197,0,0,3,1869,3,1869,0.625608000,0.3156
215.158.238.82,<->,114.25.48.52,3,1421,0,0,3,1421,0.625271000,0.2485
194.206.223.38,<->,8.182.227.180,0,0,3,150,3,150,0.624075000,0.1684
139.193.141.139,<->,122.212.85.246,3,168,0,0,3,168,0.623520000,0.1094
112.170.198.223,<->,92.27.219.38,0,0,3,164,3,164,0.623448000,1.2711
195.43.205.193,<->,136.25.188.242,0,0,3,653,3,653,0.622131000,1.0357
204.200.35.27,<->,136.25.188.44,0,0,3,270,3,270,0.621996000,0.0164
215.158.28.178,<->,111.27.225.31,3,164,0,0,3,164,0.620543000,0.0303
215.158.239.57,<->,57.31.99.1,3,1341,0,0,3,1341,0.620346000,0.1067
136.25.188.161,<->,27.22.184.67,3,1229,0,0,3,1229,0.619368000,0.6469
215.158.239.87,<->,140.174.85.73,3,1437,0,0,3,1437,0.618792000,0.4277
192.171.13.80,<->,8.252.222.202,0,0,3,602,3,602,0.618141000,0.0345
136.25.189.77,<->,6.116.14.11,3,1965,0,0,3,1965,0.618126000,0.1386
92.162.253.63,<->,8.4.159.46,3,375,0,0,3,375,0.617877000,0.0237
215.158.239.85,<->,120.155.8.84,3,1357,0,0,3,1357,0.617513000,0.1222
111.20.171.168,<->,33.233.141.88,0,0,3,2774,3,2774,0.617359000,0.5819
92.27.219.229,<->,57.114.28.94,3,174,0,0,3,174,0.615530000,0.6955
215.158.238.236,<->,192.204.170.250,3,1164,0,0,3,1164,0.615376000,0.2494
204.63.54.20,<->,136.25.188.197,0,0,3,162,3,162,0.615327000,0.0002
133.244.31.122,<->,80.27.154.173,3,197,0,0,3,197,0.615105000,0.0001
215.158.239.92,<->,196.111.85.53,3,1045,0,0,3,1045,0.613627000,0.9618
215.158.61.193,<->,8.176.8.105,0,0,3,3070,3,3070,0.613103000,1.3163
194.218.12.122,<->,8.182.243.89,0,0,3,168,3,168,0.612299000,0.8039
215.158.238.66,<->,112.93.136.88,3,1133,0,0,3,1133,0.612120000,0.3621
199.69.87.69,<->,136.25.188.237,0,0,3,1165,3,1165,0.610422000,0.2384
136.25.189.5,<->,8.220.7.141,3,505,0,0,3,505,0.608602000,0.0089
133.178.226.29,<->,113.23.117.118,3,1309,0,0,3,1309,0.608407000,0.1076
215.158.61.191,<->,8.176.8.205,0,0,3,2583,3,2583,0.607742000,1.3582
136.25.189.13,<->,120.20.132.43,3,1200,0,0,3,1200,0.607487000,0.1627
101.235.76.65,<->,17.3.209.41,3,1527,0,0,3,1527,0.606724000,0.8295
120.248.160.71,<->,80.40.38.190,0,0,3,496,3,496,0.606687000,1.1620
215.158.239.96,<->,196.91.144.120,3,360,0,0,3,360,0.606421000,1.0808
98.23.123.93,<->,8.252.222.221,0,0,3,150,3,150,0.604781000,0.2909
92.27.219.49,<->,67.225.124.134,3,156,0,0,3,156,0.604499000,0.4835
215.158.239.84,<->,199.20.4.146,3,1112,0,0,3,1112,0.603983000,0.2104
215.158.239.35,<->,131.95.192.176,3,1471,0,0,3,1471,0.603764000,0.1276
215.202.174.57,<->,215.158.239.93,0,0,3,2514,3,2514,0.603420000,1.3193
200.174.201.41,<->,53.213.148.81,3,1343,0,0,3,1343,0.603053000,0.3880
109.119.182.188,<->,109.1.59.53,0,0,3,505,3,505,0.602554000,0.0389
215.158.238.133,<->,125.84.60.105,3,1245,0,0,3,1245,0.601881000,0.2410
111.151.106.211,<->,8.252.223.81,0,0,3,168,3,168,0.601881000,0.0001
97.126.24.188,<->,54.36.93.106,3,327,0,0,3,327,0.601424000,0.5771
215.158.61.145,<->,136.25.189.209,0,0,3,511,3,511,0.601196000,1.1323
200.174.209.22,<->,54.38.7.230,3,405,0,0,3,405,0.600867000,0.4357
215.158.239.86,<->,199.33.220.112,3,230,0,0,3,230,0.600343000,0.4701
8.252.223.175,<->,8.222.6.193,3,1067,0,0,3,1067,0.600307000,0.1288
133.178.226.28,<->,29.211.6.52,3,1960,0,0,3,1960,0.598989000,0.1154
215.158.238.65,<->,131.2.115.246,3,1357,0,0,3,1357,0.598243000,0.2512
247.136.164.213,<->,78.44.32.87,3,168,0,0,3,168,0.597459000,1.1218
215.158.238.251,<->,158.85.50.137,3,1162,0,0,3,1162,0.597040000,0.3130
215.158.238.102,<->,145.116.209.71,3,168,0,0,3,168,0.595953000,0.0501
204.200.63.123,<->,136.25.188.53,0,0,3,162,3,162,0.594981000,0.4286
100.228.42.97,<->,92.175.44.111,3,685,0,0,3,685,0.594629000,0.0602
215.158.239.76,<->,207.188.20.40,3,168,0,0,3,168,0.594223000,0.6402
215.158.238.66,<->,29.213.195.62,3,168,0,0,3,168,0.594026000,0.0010
215.158.239.56,<->,199.20.31.167,3,168,0,0,3,168,0.592774000,0.4200
80.42.191.110,<->,38.65.192.57,3,244,0,0,3,244,0.592541000,1.0543
215.158.239.234,<->,158.188.198.216,3,2088,0,0,3,2088,0.592120000,1.3708
26.236.42.98,<->,8.220.190.86,0,0,3,2756,3,2756,0.591996000,0.0411
143.72.119.223,<->,136.25.188.255,0,0,3,162,3,162,0.591302000,0.2730
221.102.56.46,<->,192.65.245.38,0,0,3,372,3,372,0.590905000,0.0202
199.13.169.228,<->,8.52.161.33,0,0,3,150,3,150,0.590766000,0.3365
204.153.2.131,<->,92.27.194.147,0,0,3,369,3,369,0.590743000,1.2733
215.158.61.183,<->,136.25.189.195,0,0,3,1974,3,1974,0.589113000,0.1907
136.25.188.39,<->,111.151.237.142,3,1186,0,0,3,1186,0.587638000,0.2154
144.75.218.246,<->,138.127.224.101,3,251,0,0,3,251,0.587240000,0.4347
139.44.225.31,<->,132.18.67.28,3,459,0,0,3,459,0.586874000,0.0356
215.158.238.65,<->,192.228.30.85,3,1357,0,0,3,1357,0.586432000,0.0307
53.148.184.48,<->,48.54.120.23,0,0,3,1058,3,1058,0.585493000,0.3224
136.25.189.94,<->,8.203.24.137,3,176,0,0,3,176,0.583212000,0.0215
204.21.42.77,<->,136.25.188.178,0,0,3,150,3,150,0.583169000,0.2772
215.158.239.85,<->,199.20.31.236,3,150,0,0,3,150,0.582745000,0.0400
215.158.239.99,<->,207.167.186.84,3,781,0,0,3,781,0.581581000,0.4693
215.158.239.87,<->,199.50.143.41,3,150,0,0,3,150,0.580929000,0.0552
215.158.239.76,<->,207.166.72.135,3,168,0,0,3,168,0.580885000,0.0000
109.222.246.106,<->,92.173.80.91,3,156,0,0,3,156,0.580618000,1.3570
215.158.238.72,<->,131.251.111.3,3,1453,0,0,3,1453,0.579854000,0.1360
215.158.3.195,<->,8.176.8.36,0,0,3,2125,3,2125,0.578580000,0.0904
80.27.157.212,<->,66.245.79.98,3,2014,0,0,3,2014,0.578372000,0.0000
215.158.238.81,<->,88.51.246.250,3,1293,0,0,3,1293,0.576267000,0.2073
215.158.239.97,<->,196.91.53.11,3,217,0,0,3,217,0.574745000,1.4221
142.241.170.28,<->,136.25.188.252,0,0,3,150,3,150,0.574538000,0.0029
215.158.140.13,<->,89.64.25.113,3,176,0,0,3,176,0.573310000,0.0222
142.240.128.222,<->,136.25.188.176,0,0,3,168,3,168,0.572828000,0.0010
204.139.36.36,<->,8.182.237.144,0,0,3,150,3,150,0.572761000,0.0032
101.70.112.204,<->,8.232.214.178,3,199,0,0,3,199,0.572685000,0.0001
100.109.116.141,<->,8.220.238.247,0,0,3,162,3,162,0.571733000,0.4970
199.121.8.9,<->,136.25.188.224,0,0,3,244,3,244,0.570744000,0.0109
215.158.140.83,<->,112.93.136.122,3,1633,0,0,3,1633,0.569631000,0.1565
17.90.64.205,<->,8.220.190.86,0,0,3,156,3,156,0.568594000,0.0935
215.158.238.105,<->,116.106.60.163,3,1469,0,0,3,1469,0.567756000,0.2304
215.158.61.209,<->,8.252.223.10,0,0,3,760,3,760,0.567241000,1.3690
133.178.227.255,<->,8.35.106.108,3,1824,0,0,3,1824,0.567045000,0.0424
207.92.28.168,<->,8.182.139.197,0,0,3,150,3,150,0.566574000,0.2232
204.185.168.170,<->,136.25.188.52,0,0,3,168,3,168,0.565730000,0.1100
199.80.150.122,<->,136.25.188.209,0,0,3,284,3,284,0.565718000,0.0474
117.23.115.3,<->,101.70.97.172,0,0,3,150,3,150,0.565370000,1.1070
136.25.188.52,<->,30.73.98.18,3,150,0,0,3,150,0.565158000,0.0000
215.158.140.11,<->,53.160.111.19,3,2288,0,0,3,2288,0.564784000,0.0006
215.158.239.96,<->,195.13.169.16,3,193,0,0,3,193,0.564270000,0.2279
136.25.188.45,<->,122.158.51.63,3,1277,0,0,3,1277,0.562328000,0.2646
207.3.132.1,<->,139.193.141.139,0,0,3,1914,3,1914,0.561748000,0.1640
89.183.110.107,<->,75.24.59.240,3,214,0,0,3,214,0.560092000,0.2547
215.158.239.57,<->,141.199.76.228,3,1357,0,0,3,1357,0.559544000,0.2131
57.209.136.82,<->,6.122.205.96,0,0,3,221,3,221,0.558846000,1.1543
142.209.157.97,<->,136.25.188.174,0,0,3,228,3,228,0.556938000,0.4253
133.178.226.179,<->,111.150.207.59,3,168,0,0,3,168,0.556723000,0.0247
100.212.92.208,<->,97.126.31.86,0,0,3,176,3,176,0.555985000,0.0910
215.158.239.87,<->,142.227.55.17,3,722,0,0,3,722,0.555928000,0.9558
141.32.13.13,<->,139.193.141.139,0,0,3,1949,3,1949,0.555138000,0.2089
133.178.226.28,<->,89.86.110.10,3,1261,0,0,3,1261,0.554816000,0.1030
197.113.99.129,<->,136.25.188.46,0,0,3,404,3,404,0.554300000,1.3499
195.13.157.194,<->,136.25.188.240,0,0,3,150,3,150,0.553731000,1.3364
100.228.42.97,<->,92.175.46.101,3,701,0,0,3,701,0.553399000,0.0662
143.132.56.155,<->,136.25.188.254,0,0,3,244,3,244,0.553250000,0.0037
54.38.126.203,<->,48.53.101.0,0,0,3,237,3,237,0.552236000,1.2515
143.42.41.80,<->,136.25.188.226,0,0,3,156,3,156,0.551438000,0.1349
144.83.60.153,<->,92.162.253.88,0,0,3,614,3,614,0.551365000,0.1079
195.125.11.138,<->,136.25.188.255,0,0,3,168,3,168,0.550951000,0.0076
143.42.41.80,<->,136.25.188.177,0,0,3,156,3,156,0.550864000,0.1649
215.158.239.95,<->,199.20.6.114,3,284,0,0,3,284,0.549655000,0.2142
148.26.113.33,<->,136.25.189.18,0,0,3,1421,3,1421,0.548980000,0.3229
6.145.151.238,<->,0.195.210.44,0,0,3,192,3,192,0.547327000,0.0082
146.149.81.142,<->,8.252.221.231,0,0,3,150,3,150,0.546957000,0.4912
101.235.79.81,<->,89.74.85.198,3,660,0,0,3,660,0.546845000,0.2367
215.158.238.223,<->,104.154.137.59,3,1158,0,0,3,1158,0.546815000,0.1344
138.126.221.99,<->,92.27.219.146,0,0,3,164,3,164,0.546581000,1.1659
215.158.239.50,<->,199.20.29.230,3,150,0,0,3,150,0.546313000,0.0002
215.158.239.78,<->,204.2.89.57,3,192,0,0,3,192,0.545210000,0.9201
136.25.189.77,<->,58.49.163.234,3,1469,0,0,3,1469,0.543559000,0.1636
195.54.78.88,<->,136.25.188.242,0,0,3,150,3,150,0.543008000,0.4598
207.101.241.219,<->,8.182.233.86,0,0,3,745,3,745,0.542189000,1.1342
215.158.239.49,<->,199.20.31.135,3,168,0,0,3,168,0.542014000,1.1604
111.146.174.85,<->,53.244.230.218,3,2516,0,0,3,2516,0.541126000,0.0170
144.64.139.154,<->,84.214.213.10,3,1482,0,0,3,1482,0.540907000,0.1461
143.89.63.84,<->,136.25.188.238,0,0,3,402,3,402,0.540364000,0.6615
56.112.212.218,<->,8.182.238.140,0,0,3,586,3,586,0.538655000,0.0379
215.158.239.50,<->,196.92.226.2,3,168,0,0,3,168,0.538508000,1.1499
192.74.94.29,<->,8.182.248.147,0,0,3,369,3,369,0.538257000,1.2952
215.158.239.51,<->,143.42.41.80,3,156,0,0,3,156,0.538127000,0.1800
91.221.139.249,<->,8.252.223.228,0,0,3,338,3,338,0.537426000,1.2065
215.158.238.94,<->,149.96.53.37,3,1517,0,0,3,1517,0.536833000,0.1897
109.222.211.98,<->,53.224.105.49,3,605,0,0,3,605,0.535700000,0.1713
116.163.40.218,<->,92.27.219.18,0,0,3,156,3,156,0.535231000,0.6194
215.158.239.78,<->,199.20.28.44,3,722,0,0,3,722,0.535095000,1.4607
207.57.21.233,<->,136.25.188.54,0,0,3,150,3,150,0.534866000,0.4587
215.158.239.84,<->,196.90.121.49,3,168,0,0,3,168,0.534637000,1.4201
149.231.78.69,<->,139.193.141.139,0,0,3,1893,3,1893,0.531578000,0.3023
215.158.238.135,<->,8.191.6.123,3,1469,0,0,3,1469,0.531443000,0.1288
133.178.226.29,<->,57.3.89.231,3,1437,0,0,3,1437,0.530554000,0.1489
101.235.67.95,<->,8.20.81.7,3,850,0,0,3,850,0.527787000,0.0425
133.107.27.12,<->,35.56.98.241,0,0,3,170,3,170,0.527231000,1.4419
129.16.253.232,<->,98.129.59.32,0,0,3,2086,3,2086,0.525992000,1.4649
210.229.230.20,<->,110.241.106.59,3,401,0,0,3,401,0.525361000,0.0602
202.33.125.147,<->,136.25.188.163,0,0,3,168,3,168,0.522427000,0.0000
198.194.255.219,<->,92.27.194.147,0,0,3,168,3,168,0.521974000,0.2622
136.25.188.176,<->,100.200.67.242,3,150,0,0,3,150,0.521687000,0.0449
215.158.238.90,<->,100.224.166.158,3,1067,0,0,3,1067,0.521439000,0.4688
251.30.57.156,<->,139.163.17.164,0,0,3,150,3,150,0.520640000,0.9694
207.59.197.249,<->,136.25.188.226,0,0,3,168,3,168,0.520005000,0.9519
204.187.24.163,<->,136.25.188.220,0,0,3,722,3,722,0.519910000,1.1302
157.84.49.220,<->,92.181.196.31,0,0,3,183,3,183,0.518805000,0.3935
195.70.122.241,<->,136.25.188.209,0,0,3,722,3,722,0.518754000,1.0570
17.68.77.212,<->,8.220.188.50,0,0,3,150,3,150,0.517751000,0.4115
136.25.188.248,<->,100.224.202.178,3,168,0,0,3,168,0.517568000,0.0509
136.25.188.173,<->,112.220.206.107,3,376,0,0,3,376,0.514501000,0.1029
196.87.16.223,<->,136.25.188.54,0,0,3,168,3,168,0.513030000,1.2802
143.68.35.157,<->,136.25.188.253,0,0,3,150,3,150,0.512309000,0.0031
215.158.239.58,<->,199.51.209.237,3,168,0,0,3,168,0.511034000,0.0030
204.184.164.149,<->,136.25.188.220,0,0,3,220,3,220,0.510290000,0.1202
210.213.250.181,<->,8.52.246.161,0,0,3,156,3,156,0.509950000,0.1601
195.126.152.22,<->,136.25.188.178,0,0,3,371,3,371,0.509139000,0.7258
133.178.226.30,<->,56.19.241.25,3,1341,0,0,3,1341,0.509133000,0.1802
215.158.239.35,<->,8.222.7.181,3,1225,0,0,3,1225,0.509077000,0.0381
215.158.239.57,<->,33.209.219.92,3,1997,0,0,3,1997,0.508774000,0.1313
195.40.190.30,<->,136.25.188.211,0,0,3,889,3,889,0.508395000,0.4646
132.216.20.155,<->,101.124.203.11,0,0,3,1090,3,1090,0.507586000,0.0000
207.92.19.255,<->,8.182.243.141,0,0,3,156,3,156,0.507237000,0.1792
215.158.61.253,<->,99.74.26.134,0,0,3,502,3,502,0.506274000,0.7461
207.3.171.193,<->,8.52.230.164,0,0,3,810,3,810,0.505841000,0.1778
199.121.168.2,<->,136.25.188.196,0,0,3,244,3,244,0.504943000,0.0037
215.158.238.112,<->,69.150.169.203,3,1325,0,0,3,1325,0.503260000,0.2174
136.25.189.83,<->,122.216.233.84,3,1437,0,0,3,1437,0.502373000,0.0917
128.156.85.244,<->,8.252.222.192,0,0,3,168,3,168,0.501217000,0.0231
199.121.168.2,<->,136.25.188.52,0,0,3,244,3,244,0.500426000,0.0025
144.75.218.246,<->,139.252.1.242,3,399,0,0,3,399,0.499818000,1.1754
48.53.210.97,<->,6.171.78.167,3,1689,0,0,3,1689,0.498104000,0.3361
215.158.239.58,<->,142.240.134.17,3,150,0,0,3,150,0.497872000,0.0052
207.62.177.19,<->,136.25.188.239,0,0,3,150,3,150,0.497697000,0.0059
92.27.219.228,<->,48.110.201.236,3,168,0,0,3,168,0.495719000,1.0847
215.158.238.45,<->,89.86.110.85,3,1501,0,0,3,1501,0.495699000,1.1716
145.252.112.144,<->,105.201.86.202,3,372,0,0,3,372,0.495607000,0.2071
215.158.239.96,<->,196.107.117.216,3,244,0,0,3,244,0.494672000,0.0507
215.158.239.76,<->,207.61.251.48,3,667,0,0,3,667,0.494358000,1.2937
215.158.239.87,<->,149.96.171.27,3,2306,0,0,3,2306,0.493458000,1.4221
142.221.50.123,<->,136.25.188.253,0,0,3,162,3,162,0.493450000,0.2925
114.234.193.162,<->,92.27.219.199,0,0,3,164,3,164,0.491818000,1.3564
101.70.120.140,<->,50.145.216.150,3,150,0,0,3,150,0.491554000,1.0153
215.158.238.238,<->,6.29.108.75,3,1873,0,0,3,1873,0.490339000,0.0561
215.158.239.69,<->,204.2.14.151,3,663,0,0,3,663,0.489994000,1.2549
158.15.212.118,<->,92.27.219.153,0,0,3,4221,3,4221,0.489300000,1.1580
215.158.140.184,<->,127.168.65.198,3,150,0,0,3,150,0.489283000,0.2385
136.25.188.177,<->,38.104.11.0,3,1538,0,0,3,1538,0.489202000,0.1547
204.60.193.27,<->,136.25.188.196,0,0,3,228,3,228,0.488983000,0.9406
201.136.184.217,<->,133.178.227.41,0,0,3,1501,3,1501,0.488382000,0.2383
58.60.36.23,<->,8.252.222.134,0,0,3,186,3,186,0.488127000,0.5407
204.185.57.134,<->,136.25.188.240,0,0,3,199,3,199,0.488120000,1.5011
215.158.238.92,<->,104.3.168.217,3,1277,0,0,3,1277,0.488115000,0.2575
141.199.76.231,<->,136.25.189.16,0,0,3,2498,3,2498,0.487455000,1.4201
215.158.239.77,<->,199.20.30.197,3,168,0,0,3,168,0.487278000,0.0708
207.36.42.96,<->,92.27.194.147,0,0,3,162,3,162,0.486408000,0.9412
139.193.141.139,<->,27.149.101.100,3,1776,0,0,3,1776,0.486337000,0.3078
133.178.227.59,<->,29.211.165.9,3,1805,0,0,3,1805,0.486134000,0.1076
200.174.199.251,<->,54.36.13.173,3,168,0,0,3,168,0.484406000,0.2927
142.190.83.146,<->,136.25.188.177,0,0,3,162,3,162,0.483428000,0.8425
139.8.186.160,<->,133.178.227.19,0,0,3,1597,3,1597,0.482360000,0.0906
198.187.26.113,<->,100.92.195.69,0,0,3,156,3,156,0.482174000,0.3457
119.117.27.67,<->,92.27.27.158,0,0,3,156,3,156,0.481450000,0.8788
97.126.4.255,<->,27.10.93.204,3,174,0,0,3,174,0.481106000,0.1658
143.155.227.40,<->,133.178.226.19,0,0,3,1293,3,1293,0.480346000,0.1834
194.237.38.227,<->,136.25.188.177,0,0,3,712,3,712,0.479838000,1.2026
133.178.227.41,<->,133.56.180.0,3,1693,0,0,3,1693,0.479380000,0.0407
215.158.239.79,<->,204.226.109.227,3,150,0,0,3,150,0.478864000,0.0003
80.41.15.5,<->,27.116.206.43,3,570,0,0,3,570,0.478619000,0.0379
248.239.169.84,<->,8.49.69.216,3,485,0,0,3,485,0.478124000,0.0386
206.57.21.191,<->,80.41.53.163,0,0,3,156,3,156,0.477288000,0.9360
215.158.239.5,<->,80.47.111.181,3,1091,0,0,3,1091,0.476962000,0.0484
215.158.239.50,<->,195.83.191.30,3,168,0,0,3,168,0.475478000,0.0080
98.242.57.201,<->,92.27.219.230,0,0,3,511,3,511,0.475164000,1.0140
111.151.109.51,<->,97.126.31.86,0,0,3,168,3,168,0.473405000,0.0002
215.158.238.234,<->,111.151.139.187,3,168,0,0,3,168,0.473198000,0.0001
136.25.188.105,<->,132.43.156.54,3,427,0,0,3,427,0.471595000,1.4672
93.149.101.51,<->,80.38.22.203,0,0,3,156,3,156,0.471518000,0.3085
133.186.94.168,<->,133.178.226.233,0,0,3,168,3,168,0.467791000,1.0471
215.158.238.66,<->,112.220.206.107,3,1309,0,0,3,1309,0.467775000,0.1918
215.158.239.96,<->,199.20.28.91,3,168,0,0,3,168,0.467749000,1.3332
215.202.174.57,<->,215.158.239.85,0,0,3,1613,3,1613,0.467704000,0.3627
215.158.239.85,<->,199.20.31.245,3,244,0,0,3,244,0.466010000,0.0200
204.58.140.60,<->,136.25.188.210,0,0,3,1040,3,1040,0.466002000,0.0062
139.193.141.139,<->,125.196.33.22,3,1905,0,0,3,1905,0.465699000,0.1727
215.158.239.87,<->,199.20.29.203,3,392,0,0,3,392,0.464816000,0.4316
158.178.164.100,<->,100.228.42.163,0,0,3,709,3,709,0.464039000,0.0537
50.224.95.2,<->,38.162.94.107,3,680,0,0,3,680,0.463981000,0.3878
224.148.1.28,<->,220.50.239.169,3,930,0,0,3,930,0.463544000,0.0301
207.172.246.243,<->,136.25.188.252,0,0,3,1131,3,1131,0.462440000,0.5683
92.27.219.233,<->,29.139.111.221,3,476,0,0,3,476,0.462131000,1.3124
215.158.239.50,<->,199.20.31.62,3,726,0,0,3,726,0.461051000,0.3360
195.125.126.109,<->,136.25.188.225,0,0,3,150,3,150,0.459797000,0.5152
53.203.244.195,<->,48.54.252.54,0,0,3,381,3,381,0.458015000,0.6497
